initial_Z,initial_mass,run_dir_path,blue_loop_crossing_count,blue_loop_duration_yr,max_log_L,max_log_Teff,max_log_R,first_model_number,last_model_number,first_age_yr,last_age_yr,blue_loop_start_age,blue_loop_end_age,instability_start_age,instability_end_age,calculated_blue_loop_duration,calculated_instability_duration
0.02,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0200,2,941854.4510576352,4.2006740688164985,3.9730784439252056,2.260457242185635,2136,2407,30963872.235940795,31905127.942089688,30963872.235940795,31905726.68699843,30963872.235940795,31905726.68699843,941854.4510576352,941854.4510576352
0.0015,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0015,2,1225880.924705457,4.482672254510558,4.069722223571974,2.428485770348253,1758,2123,24506046.46190843,25731783.358560402,24506046.46190843,25731927.386613887,24506046.46190843,25731927.386613887,1225880.924705457,1225880.924705457
0.002,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0020,2,1000284.694834739,4.466428068594739,4.016573522011716,2.426344277952505,1789,2116,24863156.049583796,25863219.60003498,24863156.049583796,25863440.744418535,24863156.049583796,25863440.744418535,1000284.694834739,1000284.694834739
0.0025,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0025,2,794161.4970475063,4.451095600020468,3.968349174871959,2.4279647762955805,1828,2115,25184579.90904918,25978453.69696386,25184579.90904918,25978741.406096686,25184579.90904918,25978741.406096686,794161.4970475063,794161.4970475063
0.003,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0030,2,494001.80835907534,4.4387660430810785,3.9205262507329137,2.421183309868501,1852,2061,25560924.9016382,26054553.104900327,25560924.9016382,26054926.709997274,25560924.9016382,26054926.709997274,494001.80835907534,494001.80835907534
0.0085,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0085,2,530669.1901665553,4.367709879087463,3.9645443141858867,2.3715087621737063,1946,2232,26800596.02722125,27331115.63987619,26800596.02722125,27331265.217387807,26800596.02722125,27331265.217387807,530669.1901665553,530669.1901665553
0.009,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0090,2,553331.9828352779,4.365032194117857,3.97790593105594,2.370175530025902,1983,2283,26882657.78702214,27435894.915041804,26882657.78702214,27435989.769857418,26882657.78702214,27435989.769857418,553331.9828352779,553331.9828352779
0.0095,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0095,2,613565.4828945063,4.364784781317475,4.000225462298647,2.3655696309246985,1971,2294,26931108.956072178,27544568.234820787,26931108.956072178,27544674.438966684,26931108.956072178,27544674.438966684,613565.4828945063,613565.4828945063
0.01,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0100,2,624800.2566319555,4.359085569205601,4.011403718027813,2.3642787600189843,2005,2334,26999851.059670933,27624526.501989268,26999851.059670933,27624651.316302888,26999851.059670933,27624651.316302888,624800.2566319555,624800.2566319555
0.0105,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0105,2,664755.5235390812,4.355877443855073,4.021383943351662,2.359797806513037,2024,2361,27039955.315539367,27704564.704502437,27039955.315539367,27704710.83907845,27039955.315539367,27704710.83907845,664755.5235390812,664755.5235390812
0.011,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0110,2,696934.0223250091,4.3527180889477695,4.031089320453411,2.3496987744420004,2034,2367,27067958.777413294,27764724.614540566,27067958.777413294,27764892.799738303,27067958.777413294,27764892.799738303,696934.0223250091,696934.0223250091
0.0115,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0115,2,685005.7601272352,4.348400861599356,4.024509405026284,2.339777248375419,2028,2352,27153491.61096372,27838320.040938567,27153491.61096372,27838497.371090956,27153491.61096372,27838497.371090956,685005.7601272352,685005.7601272352
0.012,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0120,2,724763.0248716027,4.344689643394334,4.02862657166074,2.342905727943657,2043,2368,27181581.908572685,27906146.921310294,27181581.908572685,27906344.933444288,27181581.908572685,27906344.933444288,724763.0248716027,724763.0248716027
0.0125,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0125,2,747937.7850473039,4.340927003584408,4.029954377784665,2.3496270626693443,2077,2415,27230779.715474963,27978506.94168634,27230779.715474963,27978717.500522267,27230779.715474963,27978717.500522267,747937.7850473039,747937.7850473039
0.013,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0130,2,764942.2610780075,4.336892406713061,4.028891938325517,2.346249095568442,2091,2427,27286523.281359702,28051242.94780133,27286523.281359702,28051465.54243771,27286523.281359702,28051465.54243771,764942.2610780075,764942.2610780075
0.0135,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0135,2,784065.083055634,4.332708265173718,4.029472517784597,2.326570020307688,2081,2396,27341845.73611785,28125670.0029264,27341845.73611785,28125910.819173485,27341845.73611785,28125910.819173485,784065.083055634,784065.083055634
0.014,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0140,2,768365.4492391199,4.328105358196818,4.0237947198358395,2.328087519447719,2067,2388,27413596.778765924,28181713.464691255,27413596.778765924,28181962.228005044,27413596.778765924,28181962.228005044,768365.4492391199,768365.4492391199
0.0145,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0145,2,775350.2521246262,4.323636387927249,4.022748267334383,2.3374563405405295,2100,2429,27460650.032909863,28235740.072908927,27460650.032909863,28236000.28503449,27460650.032909863,28236000.28503449,775350.2521246262,775350.2521246262
0.015,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0150,2,762100.6552566215,4.319593999153302,4.016674659538062,2.335749609303371,2103,2424,27545084.022419676,28306911.583414424,27545084.022419676,28307184.677676298,27545084.022419676,28307184.677676298,762100.6552566215,762100.6552566215
0.0155,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0155,2,755595.1744494475,4.3149755926678575,4.0121476409339545,2.3330350166062375,2079,2387,27623356.84522426,28378635.892603777,27623356.84522426,28378952.01967371,27623356.84522426,28378952.01967371,755595.1744494475,755595.1744494475
0.016,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0160,2,794092.3890237585,4.310894854792447,4.014467467713081,2.328862023440307,2104,2423,27649160.67054862,28442902.016105413,27649160.67054862,28443253.05957238,27649160.67054862,28443253.05957238,794092.3890237585,794092.3890237585
0.0165,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0165,2,786756.5535806753,4.3066745866739184,4.009922256961782,2.326844551618364,2129,2444,27722498.913508657,28508853.42986548,27722498.913508657,28509255.467089333,27722498.913508657,28509255.467089333,786756.5535806753,786756.5535806753
0.017,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0170,2,767670.8129976839,4.302212243480824,4.005244057816679,2.324216890640433,2147,2457,27795407.635497823,28562755.656492557,27795407.635497823,28563078.448495507,27795407.635497823,28563078.448495507,767670.8129976839,767670.8129976839
0.0175,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0175,2,772952.3828022145,4.297826645566267,4.001937754967352,2.3246507663819025,2144,2450,27855100.831196822,28627679.955221467,27855100.831196822,28628053.213999037,27855100.831196822,28628053.213999037,772952.3828022145,772952.3828022145
0.018,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0180,2,777446.0324603841,4.293666589020203,3.99887913169515,2.3222663992275963,2132,2435,27916912.082861707,28693797.689057395,27916912.082861707,28694358.11532209,27916912.082861707,28694358.11532209,777446.0324603841,777446.0324603841
0.0185,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0185,2,776765.4050993957,4.289133382361066,3.9968623604420817,2.318419800235346,2174,2475,27973231.745572828,28749450.8889511,27973231.745572828,28749997.150672223,27973231.745572828,28749997.150672223,776765.4050993957,776765.4050993957
0.019,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0190,2,760520.7550245151,4.285134897967803,3.9910232621524195,2.316655165342252,2177,2465,28049905.948596884,28809888.959232785,28049905.948596884,28810426.7036214,28049905.948596884,28810426.7036214,760520.7550245151,760520.7550245151
0.0195,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0195,2,766759.5819397904,4.280481602027541,3.9881546572464854,2.3137080613645713,2194,2485,28110125.995725174,28876267.34798649,28110125.995725174,28876885.577664964,28110125.995725174,28876885.577664964,766759.5819397904,766759.5819397904
0.02,10.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.0MSUN_z0.0200,2,749411.5159217939,4.2760908760058465,3.983564433444007,2.3115684726565635,2205,2488,28177733.307558637,28926625.078175273,28177733.307558637,28927144.82348043,28177733.307558637,28927144.82348043,749411.5159217939,749411.5159217939
0.0015,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0015,2,1106823.0484866537,4.4987165756973955,3.66983027135203,2.4667870190338412,1759,2144,22651816.88157849,23758513.913076818,22651816.88157849,23758639.930065144,22651816.88157849,23758639.930065144,1106823.0484866537,1106823.0484866537
0.002,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0020,2,886189.9955944344,4.499908951846627,3.9738483049062867,2.4598071841641427,1789,2108,22983275.774801377,23869272.07681893,22983275.774801377,23869465.77039581,22983275.774801377,23869465.77039581,886189.9955944344,886189.9955944344
0.0025,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0025,2,667201.6777805462,4.499995197356301,3.9683331080363313,2.452092863970517,1815,2090,23284245.381566297,23951194.53200118,23284245.381566297,23951447.059346844,23284245.381566297,23951447.059346844,667201.6777805462,667201.6777805462
0.0135,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0135,2,512505.65562942997,4.394775642122445,4.010681374698996,2.3769180210333127,2087,2400,25235200.871708978,25747534.478916492,25235200.871708978,25747706.527338408,25235200.871708978,25747706.527338408,512505.65562942997,512505.65562942997
0.014,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0140,2,526424.7181193754,4.391431137454173,4.010070030469283,2.3853347726475134,2117,2434,25286755.120660517,25812992.44563362,25286755.120660517,25813179.838779893,25286755.120660517,25813179.838779893,526424.7181193754,526424.7181193754
0.0145,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0145,2,506451.20383373275,4.386782451130754,4.004899363445989,2.38530198792913,2075,2394,25357785.17229371,25864034.662886024,25357785.17229371,25864236.376127444,25357785.17229371,25864236.376127444,506451.20383373275,506451.20383373275
0.015,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0150,2,509210.78708440065,4.383288488213338,4.00247497930955,2.3747353836274625,2083,2367,25406749.193211094,25915749.6681744,25406749.193211094,25915959.980295494,25406749.193211094,25915959.980295494,509210.78708440065,509210.78708440065
0.0155,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0155,2,517823.2958041318,4.379692740952661,4.004271775613391,2.382802459617769,2128,2446,25450323.70805208,25967922.096304156,25450323.70805208,25968147.003856212,25450323.70805208,25968147.003856212,517823.2958041318,517823.2958041318
0.016,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0160,2,550627.4638900906,4.376558955436434,4.0058174318843704,2.3793801103200214,2098,2415,25474307.23205327,26024688.890558966,25474307.23205327,26024934.69594336,25474307.23205327,26024934.69594336,550627.4638900906,550627.4638900906
0.0165,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0165,2,553225.7211738303,4.3725571542243085,4.003501810647902,2.371435709191662,2091,2398,25525275.985565502,26078231.852905802,25525275.985565502,26078501.706739333,25525275.985565502,26078501.706739333,553225.7211738303,553225.7211738303
0.017,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0170,2,552614.9406636544,4.368762439376244,4.001805993990308,2.3424213798842626,2106,2393,25574967.143966157,26127328.88485483,25574967.143966157,26127582.08462981,25574967.143966157,26127582.08462981,552614.9406636544,552614.9406636544
0.0175,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0175,2,545215.992363438,4.364536584104703,3.997080472156719,2.3736053619755952,2143,2452,25637526.59771111,26182402.41955004,25637526.59771111,26182742.590074547,25637526.59771111,26182742.590074547,545215.992363438,545215.992363438
0.018,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0180,2,560700.630287651,4.361242045262232,3.996367995970539,2.3645312225826567,2128,2431,25675598.89905327,26236005.58869664,25675598.89905327,26236299.529340923,25675598.89905327,26236299.529340923,560700.630287651,560700.630287651
0.0185,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0185,2,557358.6038395949,4.357884378137641,3.9947506887904423,2.366185183454325,2128,2418,25722274.858323332,26279248.328540582,25722274.858323332,26279633.462162927,25722274.858323332,26279633.462162927,557358.6038395949,557358.6038395949
0.019,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0190,2,524573.9969646707,4.3555487977733005,3.98712113034353,2.3605785211962553,2136,2431,25806679.862379953,26330890.72201411,25806679.862379953,26331253.859344624,25806679.862379953,26331253.859344624,524573.9969646707,524573.9969646707
0.0195,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0195,2,511409.0810426511,4.352949030827089,3.98392003840183,2.3633293876266324,2166,2464,25865632.02839635,26376636.865256615,25865632.02839635,26377041.109439,25865632.02839635,26377041.109439,511409.0810426511,511409.0810426511
0.02,10.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_10.5MSUN_z0.0200,2,553227.11794113,4.348960937386294,3.987340628071925,2.362346029775602,2185,2482,25876329.077508725,26429144.52876845,25876329.077508725,26429556.195449855,25876329.077508725,26429556.195449855,553227.11794113,553227.11794113
